Date,Team,Pos,Name,Starter,Salary
20161223,OKC,PG,Russell Westbrook,1,12700
20161223,MIL,PG,Giannis Antetokounmpo,1,9900
20161223,MIN,SG,Zach LaVine,1,6900
20161223,BOS,PG,Isaiah Thomas,1,7900
20161223,TOR,PG,Kyle Lowry,1,7400
20161223,HOU,PG/SG,James Harden,1,11200
20161223,PHO,PG,Eric Bledsoe,1,7600
20161223,CLE,PG,Kyrie Irving,1,7800
20161223,ORL,PG,Elfrid Payton,0,5900
20161223,GSW,PG,Stephen Curry,1,8000
20161223,PHO,SG,Devin Booker,1,6300
20161223,ATL,PG,Dennis Schroder,1,7400
20161223,POR,PG,Damian Lillard,1,8000
20161223,TOR,SG,DeMar DeRozan,1,7300
20161223,SAS,PG,Patty Mills,0,4300
20161223,WAS,PG,John Wall,1,9100
20161223,MEM,PG,Mike Conley,1,6000
20161223,MIN,PG,Ricky Rubio,1,6000
20161223,NOR,PG,Jrue Holiday,1,6500
20161223,DET,SG,Kentavious Caldwell-Pope,1,5100
20161223,LAC,SG,Jamal Crawford,0,3700
20161223,MIL,PG/SG,Malcolm Brogdon,0,3600
20161223,CHI,PG,Rajon Rondo,1,6000
20161223,DAL,SG,Wes Matthews,1,5300
20161223,MIA,PG,Goran Dragic,1,7400
20161223,CHA,PG,Kemba Walker,1,7700
20161223,PHI,PG,Sergio Rodriguez,1,5200
20161223,DAL,PG,Deron Williams,1,5600
20161223,POR,PG/SG,C.J. McCollum,1,6400
20161223,UTA,PG,Shelvin Mack,1,4700
20161223,HOU,SG,Eric Gordon,0,5700
20161223,DET,PG,Reggie Jackson,1,5400
20161223,SAC,PG,Ty Lawson,0,3800
20161223,BKN,SG,Sean Kilpatrick,1,4700
20161223,DEN,PG,Emmanuel Mudiay,1,5100
20161223,HOU,PG,Patrick Beverley,1,5800
20161223,CHI,SG,Dwyane Wade,1,6600
20161223,LAL,PG,D'Angelo Russell,1,5600
20161223,LAL,PG/SG,Jordan Clarkson,0,5200
20161223,GSW,SG,Klay Thompson,1,6200
20161223,BOS,SG,Avery Bradley,1,6100
20161223,LAC,PG,Austin Rivers,0,3900
20161223,DEN,SG,Gary Harris,1,4900
20161223,BKN,PG,Spencer Dinwiddie,0,3000
20161223,MEM,SG,Tony Allen,1,4800
20161223,SAC,PG/SG,Garrett Temple,0,3900
20161223,WAS,SG,Bradley Beal,1,6600
20161223,LAL,SG,Louis Williams,0,5900
20161223,DAL,SG,Seth Curry,0,4000
20161223,ORL,SG,Jodie Meeks,1,3000
20161223,BKN,PG,Jeremy Lin,1,5800
20161223,CLE,PG,Kay Felder,0,3000
20161223,ORL,PG,C.J. Watson,0,3000
20161223,ORL,PG,D.J. Augustin,1,3400
20161223,MIA,PG,Tyler Johnson,0,5500
20161223,LAC,SG,J.J. Redick,1,5000
20161223,LAC,PG/SG,Raymond Felton,1,3000
20161223,PHI,SG,Gerald Henderson,1,3400
20161223,LAL,SG,Nick Young,1,4700
20161223,DET,PG,Ishmael Smith,0,3200
20161223,PHO,PG/SG,Brandon Knight,0,4500
20161223,MEM,PG,Andrew Harrison,0,3600
20161223,SAS,PG,Dejounte Murray,1,3000
20161223,NOR,SG,Langston Galloway,0,3200
20161223,NOR,SG,E'Twaun Moore,0,3300
20161223,DEN,PG,Jameer Nelson,0,3600
20161223,LAL,PG,Marcelo Huertas,0,3000
20161223,ATL,PG,Malcolm Delaney,0,3000
20161223,SAC,PG,Darren Collison,1,4700
20161223,PHI,PG,T.J. McConnell,0,3900
20161223,CLE,PG/SG,Iman Shumpert,0,4200
20161223,GSW,PG,Shaun Livingston,0,3000
20161223,NOR,SG,Buddy Hield,1,3400
20161223,TOR,PG,Cory Joseph,0,3900
20161223,WAS,SG,Sheldon McClellan,0,3000
20161223,SAC,SG,Ben McLemore,1,3000
20161223,MIL,PG/SG,Matthew Dellavedova,1,3800
20161223,CLE,SG,Jordan McRae,0,3000
20161223,CHA,PG,Ramon Sessions,0,3800
20161223,MIL,PG,Jason Terry,0,3000
20161223,GSW,PG/SG,Ian Clark,0,3000
20161223,MIN,PG,Kris Dunn,0,3000
20161223,BOS,PG,Terry Rozier,0,3500
20161223,MEM,SG,Troy Daniels,0,3400
20161223,SAS,SG,Danny Green,1,3800
20161223,DAL,PG/SG,Devin Harris,0,3000
20161223,OKC,SG,Alex Abrines,0,3000
20161223,CHI,PG,Jerian Grant,0,3700
20161223,WAS,PG,Trey Burke,0,3000
20161223,OKC,PG,Semaj Christon,0,3000
20161223,BKN,PG,Randy Foye,0,3000
20161223,BKN,SG,Joe Harris,0,3400
20161223,CLE,SG,DeAndre Liggins,1,3300
20161223,NOR,PG,Tim Frazier,0,4900
20161223,PHO,PG/SG,Leandro Barbosa,0,3300
20161223,SAS,SG,Kyle Anderson,0,3000
20161223,SAC,SG,Arron Afflalo,0,3000
20161223,UTA,SG,Rodney Hood,1,5300
20161223,POR,PG,Tim Quarterman,0,3000
20161223,CLE,SG,James Jones,0,3000
20161223,DEN,PG/SG,Jamal Murray,0,3300
20161223,WAS,PG,Tomas Satoransky,0,3500
20161223,SAS,PG,Nicolas Laprovittola,0,3000
20161223,WAS,SG,Marcus Thornton,0,3000
20161223,ORL,SG,C.J. Wilcox,0,3000
20161223,UTA,PG,Raul Neto,0,3000
20161223,SAS,PG,Bryn Forbes,0,3000
20161223,CHA,SG,Marco Belinelli,0,4000
20161223,ORL,SG,Mario Hezonja,0,3000
20161223,SAC,SG,Malachi Richardson,0,3000
20161223,HOU,PG,Tyler Ennis,0,3000
20161223,CHA,PG,Brian Roberts,0,3000
20161223,LAC,PG,Chris Paul,0,9400
20161223,PHO,PG,Tyler Ulis,0,3000
20161223,MEM,SG,Troy Williams,0,3000
20161223,UTA,PG,George Hill,0,6500
20161223,CHI,PG/SG,Denzel Valentine,0,3000
20161223,LAL,PG,Jose Calderon,0,3000
20161223,CHI,PG,Isaiah Canaan,0,3000
20161223,CLE,SG,J.R. Smith,0,4000
20161223,TOR,PG,Fred VanVleet,0,3000
20161223,DAL,SG,Nicolas Brussino,0,3000
20161223,MIN,PG,Tyus Jones,0,3000
