Date,Team,Pos,Name,Starter,Salary
20170211,OKC,PG,Russell Westbrook,1,12600
20170211,HOU,PG/SG,James Harden,1,12900
20170211,GSW,PG,Stephen Curry,1,9600
20170211,MIL,PG/SF,Giannis Antetokounmpo,1,10500
20170211,HOU,PG,Patrick Beverley,1,5600
20170211,CLE,PG,Kyrie Irving,1,8400
20170211,MIA,PG,Goran Dragic,1,7900
20170211,BOS,PG,Isaiah Thomas,1,9200
20170211,DEN,PG,Jameer Nelson,1,4400
20170211,UTA,PG,George Hill,1,6000
20170211,PHI,PG,T.J. McConnell,1,5000
20170211,OKC,SG,Victor Oladipo,1,6300
20170211,CLE,SG,DeAndre Liggins,1,3000
20170211,GSW,SG,Klay Thompson,1,6500
20170211,MIA,PG,Tyler Johnson,0,5500
20170211,LAC,SG,Jamal Crawford,0,5200
20170211,LAC,PG/SG,Austin Rivers,1,5300
20170211,MIL,PG/SG,Malcolm Brogdon,0,5000
20170211,BOS,PG/SG,Marcus Smart,1,5100
20170211,LAC,PG/SF,Raymond Felton,0,4800
20170211,CHA,PG,Kemba Walker,1,7500
20170211,MIA,SG,Wayne Ellington,1,4200
20170211,PHO,PG,Tyler Ulis,0,3000
20170211,PHI,SG,Gerald Henderson,1,3200
20170211,IND,SG,Monta Ellis,0,3200
20170211,DEN,SG,Gary Harris,1,5000
20170211,DAL,SG,Seth Curry,1,5000
20170211,PHI,SG,Nik Stauskas,0,3600
20170211,DAL,PG,Yogi Ferrell,0,5400
20170211,PHO,SG,Devin Booker,1,6800
20170211,DAL,SG,Nicolas Brussino,0,3000
20170211,ORL,PG/SG,C.J. Watson,1,3700
20170211,LAC,SG,J.J. Redick,1,4700
20170211,DEN,PG/SG,Jamal Murray,0,3800
20170211,CHA,SG,Jeremy Lamb,0,3200
20170211,DAL,PG,Deron Williams,1,4800
20170211,IND,PG,Jeff Teague,1,7300
20170211,ORL,SG,Evan Fournier,1,6200
20170211,MIL,PG/SG,Matthew Dellavedova,1,3800
20170211,PHO,SG,Leandro Barbosa,0,3000
20170211,PHI,PG,Sergio Rodriguez,0,3300
20170211,BOS,PG,Terry Rozier,0,3000
20170211,GSW,PG,Shaun Livingston,0,3700
20170211,ORL,PG,D.J. Augustin,0,3000
20170211,BOS,SG,James Young,0,3000
20170211,DAL,SG,Devin Harris,0,4300
20170211,ORL,PG,Elfrid Payton,0,5500
20170211,DEN,SG,Mike Miller,0,3000
20170211,IND,PG,Rodney Stuckey,0,3000
20170211,MIL,SG,Rashad Vaughn,0,3000
20170211,OKC,SG,Anthony Morrow,0,3000
20170211,LAC,SG,Alan Anderson,0,3000
20170211,GSW,PG/SG,Ian Clark,0,3000
20170211,HOU,PG,Tyler Ennis,0,3000
20170211,CHA,PG,Brian Roberts,0,3000
20170211,PHO,PG,Ronnie Price,0,3000
20170211,UTA,PG/SG,Alec Burks,0,3500
20170211,UTA,PG,Shelvin Mack,0,3900
20170211,OKC,PG,Cameron Payne,0,3000
20170211,PHO,PG/SG,Brandon Knight,1,3500
20170211,HOU,PG,Bobby Brown,0,3000
