Date,Team,Pos,Name,Starter,Salary
20170304,HOU,PG/SG,James Harden,1,11100
20170304,MIN,PG,Ricky Rubio,1,6100
20170304,POR,PG/SG,C.J. McCollum,1,7500
20170304,MEM,PG,Mike Conley,1,7800
20170304,POR,PG,Damian Lillard,1,9600
20170304,CHA,PG,Kemba Walker,1,8500
20170304,MIL,PG/SF,Giannis Antetokounmpo,1,9800
20170304,DET,PG,Ishmael Smith,0,4400
20170304,PHI,SG,Nik Stauskas,1,3800
20170304,MIA,PG,Goran Dragic,1,7100
20170304,LAC,SG,Jamal Crawford,0,3600
20170304,DET,SG,Kentavious Caldwell-Pope,1,5700
20170304,BKN,SG,Sean Kilpatrick,0,4000
20170304,MIA,PG,Tyler Johnson,0,5700
20170304,TOR,PG/SG,Cory Joseph,1,5100
20170304,HOU,PG/SG,Patrick Beverley,1,5300
20170304,LAC,PG,Chris Paul,1,8900
20170304,MEM,PG,Toney Douglas,0,3000
20170304,DET,PG,Reggie Jackson,1,5000
20170304,BKN,PG,Jeremy Lin,1,4900
20170304,HOU,SG,Eric Gordon,0,4400
20170304,CHI,PG,Rajon Rondo,0,5200
20170304,MIL,PG/SG,Malcolm Brogdon,1,5600
20170304,DEN,PG/SG,Jamal Murray,0,4800
20170304,PHI,PG,Sergio Rodriguez,0,3200
20170304,CLE,PG,Deron Williams,1,4000
20170304,PHI,PG,T.J. McConnell,1,5200
20170304,BKN,PG,Spencer Dinwiddie,0,3600
20170304,CHI,SG,Dwyane Wade,1,7200
20170304,MEM,SG,Tony Allen,1,4800
20170304,CHA,SG,Jeremy Lamb,0,3400
20170304,TOR,SG,DeMar DeRozan,1,8700
20170304,MIN,SG,Brandon Rush,1,3000
20170304,DEN,PG,Jameer Nelson,1,5400
20170304,CLE,SG,DeAndre Liggins,0,3000
20170304,HOU,PG/SG,Louis Williams,0,5600
20170304,LAC,SG,J.J. Redick,1,4400
20170304,MIL,PG,Matthew Dellavedova,0,3900
20170304,CLE,PG/SG,Iman Shumpert,1,3200
20170304,TOR,PG,Fred VanVleet,0,3000
20170304,SAS,SG,Danny Green,1,3800
20170304,LAC,PG/SG,Austin Rivers,0,4200
20170304,CLE,SG,James Jones,1,3000
20170304,POR,PG,Shabazz Napier,0,3000
20170304,MIL,PG,Jason Terry,0,3000
20170304,SAS,PG,Tony Parker,1,4500
20170304,DET,SG,Reggie Bullock,0,3000
20170304,CHA,PG,Brian Roberts,0,3000
20170304,SAS,PG,Patty Mills,0,3600
20170304,MEM,SG,Troy Daniels,0,3000
20170304,BKN,PG,Isaiah Whitehead,0,3000
20170304,MIN,PG/SG,Tyus Jones,0,3000
20170304,SAS,SG,Kyle Anderson,0,3300
20170304,SAS,PG,Dejounte Murray,0,3700
20170304,CHI,PG,Cameron Payne,0,3000
20170304,TOR,PG,Delon Wright,0,3000
20170304,CHI,PG,Jerian Grant,1,3000
20170304,DEN,SG,Gary Harris,1,5500
20170304,MIN,PG,Kris Dunn,0,3000
20170304,BKN,SG,Randy Foye,1,3000
20170304,LAC,PG/SF,Raymond Felton,0,3500
20170304,DET,SG,Darrun Hilliard,0,3000
20170304,MEM,PG,Andrew Harrison,0,3500
20170304,CLE,PG,Kyrie Irving,0,8400
20170304,HOU,PG,Bobby Brown,0,3000
20170304,DEN,SG,Mike Miller,0,3000
20170304,MIL,SG,Rashad Vaughn,0,3000
20170304,PHI,SG,Gerald Henderson,0,3800
20170304,DEN,PG,Emmanuel Mudiay,0,3900
20170304,CHI,PG,Michael Carter-Williams,0,4600
20170304,DET,PG,Beno Udrih,0,3000
20170304,CHA,PG,Briante Weber,0,3000
20170304,LAC,SG,Alan Anderson,0,3000
20170304,MEM,PG,Wade Baldwin,0,3000
20170304,SAS,SG,Manu Ginobili,0,3200
20170304,CLE,PG,Kay Felder,0,3000
