Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Brook Lopez,20170321,BRK,1,BRK,98,DET,96,32.88,13,24,0.542,3,9,0.33299999999999996,0,2,0.0,2,5,7,1,0,0,1,3,29,2,.583,.604,.375,.083,5.6,16.2,10.5,7.7,0.0,0.0,3.9,35.5,110,105
Spencer Dinwiddie,20170321,BRK,1,BRK,98,DET,96,30.1,3,9,0.33299999999999996,0,3,0.0,4,6,0.667,3,6,9,4,0,2,1,2,10,3,.430,.333,.333,.667,9.2,21.3,14.8,19.2,0.0,4.6,7.9,19.0,105,100
Rondae Hollis-Jefferson,20170321,BRK,1,BRK,98,DET,96,26.98,2,7,0.28600000000000003,0,0,,0,0,,0,4,4,2,0,0,1,2,4,-3,.286,.286,.000,.000,0.0,15.8,7.3,10.3,0.0,0.0,12.5,13.4,63,106
Caris LeVert,20170321,BRK,1,BRK,98,DET,96,25.32,5,8,0.625,3,4,0.75,2,2,1.0,0,1,1,1,1,0,0,1,15,9,.845,.813,.500,.250,0.0,4.2,2.0,6.6,2.0,0.0,0.0,15.8,167,105
Randy Foye,20170321,BRK,1,BRK,98,DET,96,21.42,1,5,0.2,1,4,0.25,0,0,,0,5,5,5,0,0,1,0,3,6,.300,.300,.800,.000,0.0,24.9,11.6,31.3,0.0,0.0,16.7,12.6,85,104
Isaiah Whitehead,20170321,BRK,1,BRK,98,DET,96,28.13,2,9,0.222,0,0,,3,4,0.75,2,2,4,2,0,1,0,2,7,-4,.325,.222,.000,.444,6.6,7.6,7.0,9.9,0.0,2.5,0.0,17.3,89,106
Quincy Acy,20170321,BRK,1,BRK,98,DET,96,23.05,2,4,0.5,1,2,0.5,2,2,1.0,1,3,4,1,0,0,0,2,7,3,.717,.625,.500,.500,4.0,13.9,8.6,6.2,0.0,0.0,0.0,9.6,157,106
K.J. McDaniels,20170321,BRK,1,BRK,98,DET,96,20.75,4,8,0.5,2,4,0.5,1,2,0.5,0,2,2,1,0,1,3,1,11,-5,.619,.625,.500,.250,0.0,10.3,4.8,8.0,0.0,3.4,25.3,25.8,87,104
Archie Goodwin,20170321,BRK,1,BRK,98,DET,96,17.87,5,10,0.5,0,3,0.0,0,1,0.0,2,3,5,3,0,2,1,0,10,-3,.479,.500,.300,.100,10.3,17.9,13.8,32.8,0.0,7.8,8.7,28.9,103,99
Trevor Booker,20170321,BRK,1,BRK,98,DET,96,13.5,1,4,0.25,0,0,,0,0,,1,4,5,2,0,0,2,0,2,2,.250,.250,.000,.000,6.8,31.6,18.3,20.6,0.0,0.0,33.3,20.1,58,102
Justin Hamilton,20170321,BRK,1,BRK,98,DET,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Nicholson,20170321,BRK,1,BRK,98,DET,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremy Lin,20170321,BRK,1,BRK,98,DET,96,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
