Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Jabari Parker,20170127,MIL,0,TOR,102,MIL,86,36.63,8,17,0.47100000000000003,0,3,0.0,5,6,0.833,2,11,13,2,0,0,3,2,21,-19,.535,.471,.176,.353,5.6,33.5,18.9,12.8,0.0,0.0,13.3,27.1,101,107
Giannis Antetokounmpo,20170127,MIL,0,TOR,102,MIL,86,33.22,7,15,0.467,0,0,,5,8,0.625,0,6,6,8,1,3,3,5,19,-8,.513,.467,.000,.533,0.0,20.2,9.6,55.4,1.5,7.3,13.9,28.4,104,103
Tony Snell,20170127,MIL,0,TOR,102,MIL,86,27.35,2,4,0.5,2,4,0.5,0,0,,0,2,2,1,0,2,1,3,6,-21,.750,.750,1.000,.000,0.0,8.2,3.9,6.4,0.0,5.9,20.0,8.0,115,111
Matthew Dellavedova,20170127,MIL,0,TOR,102,MIL,86,23.25,3,9,0.33299999999999996,3,6,0.5,2,2,1.0,1,1,2,2,1,0,2,2,11,-8,.557,.500,.667,.222,4.4,4.8,4.6,16.6,2.2,0.0,16.8,22.4,102,112
Miles Plumlee,20170127,MIL,0,TOR,102,MIL,86,15.42,1,5,0.2,0,0,,0,2,0.0,3,1,4,0,0,0,0,2,2,-5,.170,.200,.000,.400,19.9,7.2,13.8,0.0,0.0,0.0,0.0,16.7,61,116
Rashad Vaughn,20170127,MIL,0,TOR,102,MIL,86,30.1,1,8,0.125,1,6,0.16699999999999998,1,2,0.5,1,5,6,1,2,0,2,1,4,-2,.225,.188,.750,.250,3.4,18.5,10.6,5.4,3.4,0.0,18.4,15.8,49,104
Malcolm Brogdon,20170127,MIL,0,TOR,102,MIL,86,24.75,2,5,0.4,0,0,,0,0,,0,2,2,3,0,0,2,3,4,-8,.400,.400,.000,.000,0.0,9.0,4.3,21.5,0.0,0.0,28.6,12.4,73,115
Greg Monroe,20170127,MIL,0,TOR,102,MIL,86,17.47,3,5,0.6,0,0,,0,0,,1,1,2,1,1,1,2,0,6,-15,.600,.600,.000,.000,5.8,6.4,6.1,12.1,2.9,4.7,28.6,17.6,88,107
Jason Terry,20170127,MIL,0,TOR,102,MIL,86,10.63,1,3,0.33299999999999996,1,2,0.5,2,2,1.0,1,1,2,1,1,0,1,1,5,6,.644,.500,.667,.667,9.6,10.5,10.0,17.0,4.8,0.0,20.5,20.1,117,104
Thon Maker,20170127,MIL,0,TOR,102,MIL,86,7.87,3,5,0.6,0,0,,2,2,1.0,2,0,2,0,0,1,1,3,8,7,.680,.600,.000,.400,26.0,0.0,13.6,0.0,0.0,10.3,14.5,38.3,121,111
Michael Beasley,20170127,MIL,0,TOR,102,MIL,86,6.92,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,0,2,0,0,-15,.000,.000,.500,.000,0.0,16.1,7.7,0.0,0.0,0.0,50.0,25.3,0,113
Mirza Teletovic,20170127,MIL,0,TOR,102,MIL,86,6.4,0,2,0.0,0,1,0.0,0,0,,1,0,1,0,0,0,0,0,0,8,.000,.000,.500,.000,16.0,0.0,8.3,0.0,0.0,0.0,0.0,13.7,30,118
John Henson,20170127,MIL,0,TOR,102,MIL,86,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
