Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Frank Kaminsky,20170225,CHO,0,CHO,99,SAC,85,38.02,9,18,0.5,5,9,0.556,0,0,,2,11,13,3,2,0,0,4,23,21,.639,.639,.500,.000,5.6,30.2,18.0,16.7,2.9,0.0,0.0,22.1,136,92
Marvin Williams,20170225,CHO,0,CHO,99,SAC,85,35.98,6,12,0.5,3,8,0.375,1,1,1.0,1,5,6,0,2,1,3,3,16,10,.643,.625,.667,.083,3.0,14.5,8.8,0.0,3.0,2.6,19.4,20.0,97,94
Kemba Walker,20170225,CHO,0,CHO,99,SAC,85,35.83,5,12,0.41700000000000004,2,5,0.4,0,0,,1,2,3,6,1,0,4,1,12,10,.500,.500,.417,.000,3.0,5.8,4.4,29.4,1.5,0.0,25.0,20.8,91,103
Nicolas Batum,20170225,CHO,0,CHO,99,SAC,85,34.02,4,17,0.235,1,6,0.16699999999999998,6,6,1.0,0,6,6,3,1,1,1,0,15,3,.382,.265,.353,.353,0.0,18.4,9.3,14.9,1.6,2.8,4.8,28.3,91,96
Michael Kidd-Gilchrist,20170225,CHO,0,CHO,99,SAC,85,27.45,1,6,0.16699999999999998,0,1,0.0,4,4,1.0,6,6,12,3,2,1,0,1,6,16,.387,.167,.167,.667,23.3,22.8,23.1,16.3,4.0,3.4,0.0,13.2,134,89
Marco Belinelli,20170225,CHO,0,CHO,99,SAC,85,28.63,4,7,0.5710000000000001,2,4,0.5,3,3,1.0,0,2,2,6,1,0,1,0,13,6,.781,.714,.571,.429,0.0,7.3,3.7,36.9,1.9,0.0,10.7,15.2,156,102
Jeremy Lamb,20170225,CHO,0,CHO,99,SAC,85,17.92,3,8,0.375,1,4,0.25,0,0,,0,4,4,1,1,0,0,0,7,7,.438,.438,.500,.000,0.0,23.3,11.8,10.3,3.1,0.0,0.0,20.8,97,94
Brian Roberts,20170225,CHO,0,CHO,99,SAC,85,12.17,1,2,0.5,0,0,,0,0,,0,0,0,4,0,0,0,1,2,4,.500,.500,.000,.000,0.0,0.0,0.0,52.5,0.0,0.0,0.0,7.7,158,108
Christian Wood,20170225,CHO,0,CHO,99,SAC,85,9.98,1,3,0.33299999999999996,0,1,0.0,3,4,0.75,3,1,4,0,0,0,1,3,5,-7,.525,.333,.333,1.333,32.1,10.5,21.1,0.0,0.0,0.0,17.4,26.9,114,104
Miles Plumlee,20170225,CHO,0,CHO,99,SAC,85,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treveon Graham,20170225,CHO,0,CHO,99,SAC,85,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny O'Bryant,20170225,CHO,0,CHO,99,SAC,85,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
