Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Anthony Davis,20170204,NOP,0,WAS,105,NOP,91,38.77,11,17,0.647,0,0,,3,4,0.75,2,8,10,2,1,2,1,1,25,-8,.666,.647,.000,.235,5.2,24.8,14.1,10.6,1.3,4.8,5.1,22.5,131,105
Jrue Holiday,20170204,NOP,0,WAS,105,NOP,91,35.82,5,17,0.294,0,3,0.0,3,4,0.75,2,8,10,8,0,0,6,4,13,-11,.346,.294,.176,.235,5.6,26.8,15.2,35.4,0.0,0.0,24.2,30.5,71,111
Terrence Jones,20170204,NOP,0,WAS,105,NOP,91,29.9,5,10,0.5,1,3,0.33299999999999996,4,9,0.444,1,3,4,0,0,2,1,0,15,-10,.537,.550,.300,.900,3.3,12.0,7.3,0.0,0.0,6.2,6.7,22.1,103,109
Solomon Hill,20170204,NOP,0,WAS,105,NOP,91,26.77,3,6,0.5,1,3,0.33299999999999996,0,0,,1,4,5,1,1,1,2,2,7,1,.583,.583,.500,.000,3.7,17.9,10.2,5.7,1.9,3.4,25.0,13.2,91,106
Buddy Hield,20170204,NOP,0,WAS,105,NOP,91,23.42,3,10,0.3,0,3,0.0,0,0,,1,2,3,2,0,0,1,2,6,-1,.300,.300,.300,.000,4.3,10.2,7.0,13.3,0.0,0.0,9.1,20.7,69,114
Tyreke Evans,20170204,NOP,0,WAS,105,NOP,91,27.15,6,16,0.375,2,3,0.667,1,2,0.5,1,5,6,2,1,0,4,2,15,-14,.444,.438,.188,.125,3.7,22.1,12.1,13.4,1.8,0.0,19.2,34.0,76,108
E'Twaun Moore,20170204,NOP,0,WAS,105,NOP,91,25.45,1,2,0.5,0,0,,0,2,0.0,0,1,1,1,0,1,0,3,2,-15,.347,.500,.000,1.000,0.0,4.7,2.1,5.4,0.0,3.6,0.0,5.0,80,112
Dante Cunningham,20170204,NOP,0,WAS,105,NOP,91,19.38,2,3,0.667,0,0,,1,1,1.0,1,2,3,0,1,0,0,1,5,-10,.727,.667,.000,.333,5.2,12.4,8.4,0.0,2.6,0.0,0.0,7.8,154,108
Langston Galloway,20170204,NOP,0,WAS,105,NOP,91,8.22,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,0,0,1,3,-1,.750,.750,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,144,116
Donatas Motiejunas,20170204,NOP,0,WAS,105,NOP,91,5.13,0,1,0.0,0,1,0.0,0,0,,0,0,0,2,0,0,0,0,0,-1,.000,.000,1.000,.000,0.0,0.0,0.0,50.5,0.0,0.0,0.0,8.6,76,116
Omer Asik,20170204,NOP,0,WAS,105,NOP,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alexis Ajinca,20170204,NOP,0,WAS,105,NOP,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tim Frazier,20170204,NOP,0,WAS,105,NOP,91,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
