Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Luc Mbah a Moute,20161223,LAC,1,DAL,90,LAC,88,37.48,2,5,0.4,0,2,0.0,1,1,1.0,1,5,6,3,3,2,0,3,5,-1,.460,.400,.400,.200,3.8,13.1,9.3,12.2,4.3,4.4,0.0,7.0,124,93
Raymond Felton,20161223,LAC,1,DAL,90,LAC,88,34.2,3,11,0.273,1,3,0.33299999999999996,1,1,1.0,0,4,4,2,1,0,2,2,8,-3,.350,.318,.273,.091,0.0,11.5,6.8,9.4,1.6,0.0,14.9,19.1,70,103
DeAndre Jordan,20161223,LAC,1,DAL,90,LAC,88,33.75,3,7,0.429,0,0,,1,4,0.25,3,14,17,0,1,2,4,3,7,-3,.400,.429,.000,.571,12.5,40.6,29.1,0.0,1.6,4.9,31.3,18.4,65,88
J.J. Redick,20161223,LAC,1,DAL,90,LAC,88,30.05,4,10,0.4,2,7,0.28600000000000003,1,2,0.5,0,3,3,3,0,0,5,3,11,-4,.506,.500,.700,.200,0.0,9.8,5.8,17.4,0.0,0.0,31.5,25.7,76,107
Paul Pierce,20161223,LAC,1,DAL,90,LAC,88,10.68,1,2,0.5,1,2,0.5,0,0,,0,3,3,0,0,0,1,1,3,3,.750,.750,1.000,.000,0.0,27.5,16.2,0.0,0.0,0.0,33.3,13.6,88,99
Jamal Crawford,20161223,LAC,1,DAL,90,LAC,88,29.87,10,16,0.625,3,5,0.6,3,3,1.0,0,1,1,6,0,0,4,0,26,-6,.751,.719,.313,.188,0.0,3.3,1.9,53.8,0.0,0.0,18.8,34.7,128,110
Austin Rivers,20161223,LAC,1,DAL,90,LAC,88,28.88,6,13,0.462,4,6,0.667,0,0,,0,0,0,3,2,0,3,3,16,4,.615,.615,.462,.000,0.0,0.0,0.0,20.7,3.7,0.0,18.8,26.9,103,103
Marreese Speights,20161223,LAC,1,DAL,90,LAC,88,14.25,4,7,0.5710000000000001,2,3,0.667,0,0,,1,3,4,0,1,0,0,1,10,1,.714,.714,.429,.000,9.9,20.6,16.2,0.0,3.7,0.0,0.0,23.9,139,94
Alan Anderson,20161223,LAC,1,DAL,90,LAC,88,8.37,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,0,0,6,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.6,0,111
Brandon Bass,20161223,LAC,1,DAL,90,LAC,88,7.75,1,2,0.5,0,0,,0,0,,1,2,3,0,0,0,0,0,2,-5,.500,.500,.000,.000,18.2,25.3,22.4,0.0,0.0,0.0,0.0,12.5,120,101
Wesley Johnson,20161223,LAC,1,DAL,90,LAC,88,4.68,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-2,,,,,0.0,0.0,0.0,0.0,11.4,0.0,,0.0,0,87
Diamond Stone,20161223,LAC,1,DAL,90,LAC,88,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
