Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Jimmy Butler,20170410,CHI,1,CHI,122,ORL,75,30.8,5,11,0.455,0,1,0.0,7,7,1.0,2,3,5,3,3,0,2,2,17,31,.604,.455,.091,.636,8.0,9.0,8.6,11.6,4.9,0.0,12.4,23.2,125,77
Robin Lopez,20170410,CHI,1,CHI,122,ORL,75,29.47,9,14,0.643,0,0,,0,0,,3,5,8,1,0,1,2,1,18,31,.643,.643,.000,.000,12.5,15.7,14.3,4.9,0.0,2.9,12.5,24.1,118,83
Jerian Grant,20170410,CHI,1,CHI,122,ORL,75,27.6,7,12,0.583,2,5,0.4,1,1,1.0,0,1,1,11,2,0,0,1,17,23,.683,.667,.417,.083,0.0,3.3,1.9,53.4,3.6,0.0,0.0,20.0,164,82
Nikola Mirotic,20170410,CHI,1,CHI,122,ORL,75,26.7,6,12,0.5,3,6,0.5,1,1,1.0,1,4,5,2,2,1,0,3,16,25,.643,.625,.500,.083,4.6,13.8,9.9,9.7,3.8,3.2,0.0,20.7,140,75
Dwyane Wade,20170410,CHI,1,CHI,122,ORL,75,21.9,5,10,0.5,0,0,,3,4,0.75,1,5,6,2,0,2,2,1,13,13,.553,.500,.000,.400,5.6,21.1,14.5,11.8,0.0,7.7,14.5,27.9,106,78
Paul Zipser,20170410,CHI,1,CHI,122,ORL,75,26.12,3,8,0.375,1,3,0.33299999999999996,0,0,,0,8,8,3,1,0,1,2,7,21,.438,.438,.375,.000,0.0,28.3,16.2,13.0,1.9,0.0,11.1,15.3,97,77
Cristiano Felicio,20170410,CHI,1,CHI,122,ORL,75,18.53,2,3,0.667,0,0,,0,1,0.0,1,5,6,1,1,0,0,1,4,16,.581,.667,.000,.333,6.6,24.9,17.1,6.0,2.7,0.0,0.0,8.2,135,76
Michael Carter-Williams,20170410,CHI,1,CHI,122,ORL,75,14.78,2,5,0.4,0,1,0.0,0,0,,0,1,1,4,3,0,2,2,4,13,.400,.400,.200,.000,0.0,6.2,3.6,31.3,10.2,0.0,28.6,21.0,85,66
Bobby Portis,20170410,CHI,1,CHI,122,ORL,75,14.25,4,5,0.8,2,3,0.667,0,0,,3,3,6,0,0,0,0,1,10,8,1.000,1.000,.600,.000,25.9,19.4,22.2,0.0,0.0,0.0,0.0,15.6,197,84
Denzel Valentine,20170410,CHI,1,CHI,122,ORL,75,10.13,2,2,1.0,2,2,1.0,0,0,,0,2,2,1,0,0,2,0,6,15,1.500,1.500,1.000,.000,0.0,18.2,10.4,12.3,0.0,0.0,50.0,17.5,99,85
Isaiah Canaan,20170410,CHI,1,CHI,122,ORL,75,7.05,1,3,0.33299999999999996,1,2,0.5,2,2,1.0,0,2,2,2,0,0,0,0,5,14,.644,.500,.667,.667,0.0,26.2,15.0,33.1,0.0,0.0,0.0,24.5,158,82
Joffrey Lauvergne,20170410,CHI,1,CHI,122,ORL,75,7.05,1,2,0.5,0,1,0.0,0,0,,0,4,4,1,0,0,1,2,2,14,.500,.500,.500,.000,0.0,52.4,29.9,16.5,0.0,0.0,33.3,18.9,79,73
Anthony Morrow,20170410,CHI,1,CHI,122,ORL,75,5.62,1,2,0.5,1,2,0.5,0,0,,0,0,0,2,0,0,0,0,3,11,.750,.750,1.000,.000,0.0,0.0,0.0,43.3,0.0,0.0,0.0,15.8,176,91
