Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Paul George,20161205,IND,0,GSW,142,IND,106,31.33,4,12,0.33299999999999996,0,2,0.0,13,13,1.0,1,9,10,3,1,0,2,2,21,-33,.593,.333,.167,1.083,3.3,29.3,16.3,15.9,1.5,0.0,10.1,26.4,120,132
Monta Ellis,20161205,IND,0,GSW,142,IND,106,28.35,3,5,0.6,0,0,,3,3,1.0,0,1,1,2,2,0,3,3,9,-26,.712,.600,.000,.600,0.0,3.6,1.8,11.3,3.2,0.0,32.2,13.8,98,136
Jeff Teague,20161205,IND,0,GSW,142,IND,106,25.68,4,10,0.4,0,0,,8,10,0.8,1,2,3,6,1,0,4,4,16,-27,.556,.400,.000,1.000,4.0,8.0,6.0,40.7,1.8,0.0,21.7,30.1,101,137
Myles Turner,20161205,IND,0,GSW,142,IND,106,23.63,3,8,0.375,0,1,0.0,0,0,,1,4,5,0,0,2,0,3,6,-28,.375,.375,.125,.000,4.3,17.3,10.8,0.0,0.0,6.1,0.0,14.2,83,135
Thaddeus Young,20161205,IND,0,GSW,142,IND,106,22.55,5,10,0.5,0,2,0.0,0,0,,1,1,2,0,0,0,2,1,10,-23,.500,.500,.200,.000,4.5,4.5,4.5,0.0,0.0,0.0,16.7,22.3,83,143
Rodney Stuckey,20161205,IND,0,GSW,142,IND,106,20.45,1,3,0.33299999999999996,1,1,1.0,4,4,1.0,1,2,3,1,1,0,0,1,7,-10,.735,.500,.333,1.333,5.0,10.0,7.5,7.2,2.2,0.0,0.0,9.8,165,136
C.J. Miles,20161205,IND,0,GSW,142,IND,106,17.58,3,6,0.5,2,5,0.4,1,1,1.0,0,3,3,1,0,1,0,2,9,-7,.699,.667,.833,.167,0.0,17.4,8.7,10.2,0.0,4.1,0.0,15.4,140,136
Glenn Robinson,20161205,IND,0,GSW,142,IND,106,16.67,2,7,0.28600000000000003,0,1,0.0,2,2,1.0,0,0,0,2,0,1,1,1,6,-3,.381,.286,.143,.286,0.0,0.0,0.0,19.7,0.0,4.3,11.3,22.4,79,142
Kevin Seraphin,20161205,IND,0,GSW,142,IND,106,14.8,2,5,0.4,0,0,,0,0,,2,4,6,2,0,1,2,1,4,-3,.400,.400,.000,.000,13.8,27.6,20.7,22.7,0.0,4.8,28.6,19.8,79,132
Aaron Brooks,20161205,IND,0,GSW,142,IND,106,12.0,0,1,0.0,0,1,0.0,0,0,,0,1,1,1,1,0,0,1,0,-3,.000,.000,1.000,.000,0.0,8.5,4.3,11.4,3.8,0.0,0.0,3.5,43,133
Joe Young,20161205,IND,0,GSW,142,IND,106,9.52,5,10,0.5,0,2,0.0,2,2,1.0,0,2,2,0,3,0,0,0,12,-6,.551,.500,.200,.200,0.0,21.5,10.7,0.0,14.4,0.0,0.0,48.0,109,106
Lavoy Allen,20161205,IND,0,GSW,142,IND,106,9.52,1,2,0.5,0,0,,0,0,,0,1,1,2,1,0,0,1,2,-6,.500,.500,.000,.000,0.0,10.7,5.4,33.7,4.8,0.0,0.0,8.8,124,130
Al Jefferson,20161205,IND,0,GSW,142,IND,106,7.92,2,6,0.33299999999999996,0,0,,0,0,,2,1,3,0,0,0,0,1,4,-5,.333,.333,.000,.000,25.8,12.9,19.4,0.0,0.0,0.0,0.0,31.8,85,140
