Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Damian Lillard,20161025,POR,1,POR,113,UTA,104,35.42,13,20,0.65,4,6,0.667,9,9,1.0,1,8,9,6,0,0,4,3,39,1,.814,.750,.300,.450,4.5,31.0,18.8,38.0,0.0,0.0,14.3,39.2,145,116
C.J. McCollum,20161025,POR,1,POR,113,UTA,104,34.6,8,16,0.5,2,2,1.0,7,7,1.0,1,1,2,3,1,0,3,3,25,13,.655,.563,.125,.438,4.6,4.0,4.3,14.9,1.5,0.0,13.6,31.7,121,117
Al-Farouq Aminu,20161025,POR,1,POR,113,UTA,104,28.4,3,6,0.5,2,3,0.667,1,1,1.0,0,4,4,1,1,0,1,0,9,0,.699,.667,.500,.167,0.0,19.3,10.4,5.0,1.9,0.0,13.4,13.0,120,114
Maurice Harkless,20161025,POR,1,POR,113,UTA,104,22.35,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,2,0,2,1,0,-13,.000,.000,.500,.000,0.0,6.1,3.3,5.5,4.7,0.0,50.0,8.9,18,110
Mason Plumlee,20161025,POR,1,POR,113,UTA,104,14.57,1,4,0.25,0,0,,0,0,,0,1,1,1,0,0,0,4,2,-7,.250,.250,.000,.000,0.0,9.4,5.1,9.2,0.0,0.0,0.0,13.6,68,120
Allen Crabbe,20161025,POR,1,POR,113,UTA,104,29.15,6,10,0.6,4,5,0.8,2,2,1.0,0,3,3,3,0,0,2,2,18,14,.827,.800,.500,.200,0.0,14.1,7.6,17.0,0.0,0.0,15.5,21.9,138,119
Evan Turner,20161025,POR,1,POR,113,UTA,104,26.02,1,7,0.14300000000000002,0,0,,1,1,1.0,0,5,5,5,1,1,0,1,3,9,.202,.143,.000,.143,0.0,26.4,14.2,24.8,2.0,3.2,0.0,14.2,83,109
Ed Davis,20161025,POR,1,POR,113,UTA,104,24.12,2,3,0.667,0,0,,2,2,1.0,3,4,7,1,0,1,0,2,6,21,.773,.667,.000,.667,19.9,22.7,21.4,5.7,0.0,3.4,0.0,8.0,185,114
Noah Vonleh,20161025,POR,1,POR,113,UTA,104,16.1,5,5,1.0,1,1,1.0,0,0,,0,1,1,0,0,1,0,1,11,14,1.100,1.100,.200,.000,0.0,8.5,4.6,0.0,0.0,5.1,0.0,15.4,220,115
Meyers Leonard,20161025,POR,1,POR,113,UTA,104,9.25,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,0,1,0,-7,.000,.000,.500,.000,0.0,14.8,8.0,13.3,0.0,0.0,0.0,10.7,36,119
Jake Layman,20161025,POR,1,POR,113,UTA,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pat Connaughton,20161025,POR,1,POR,113,UTA,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shabazz Napier,20161025,POR,1,POR,113,UTA,104,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
