Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
D'Angelo Russell,20170131,LAL,1,LAL,120,DEN,116,34.15,7,17,0.41200000000000003,2,7,0.28600000000000003,6,8,0.75,1,6,7,10,1,1,2,1,22,11,.536,.471,.412,.471,3.4,15.6,10.4,37.8,1.4,2.0,8.9,28.3,123,118
Luol Deng,20170131,LAL,1,LAL,120,DEN,116,30.63,3,9,0.33299999999999996,1,3,0.33299999999999996,0,0,,0,4,4,1,1,2,3,0,7,19,.389,.389,.333,.000,0.0,11.6,6.6,3.7,1.6,4.4,25.0,16.8,63,118
Nick Young,20170131,LAL,1,LAL,120,DEN,116,29.53,9,15,0.6,5,8,0.625,0,1,0.0,0,4,4,3,1,0,1,2,23,23,.745,.767,.533,.067,0.0,12.0,6.8,15.1,1.7,0.0,6.1,23.9,140,120
Timofey Mozgov,20170131,LAL,1,LAL,120,DEN,116,22.52,4,5,0.8,0,0,,4,4,1.0,1,5,6,0,0,3,1,3,12,13,.888,.800,.000,.800,5.2,19.7,13.5,0.0,0.0,8.9,12.9,14.8,159,114
Tarik Black,20170131,LAL,1,LAL,120,DEN,116,17.98,3,5,0.6,0,0,,0,1,0.0,4,4,8,0,1,1,2,3,6,4,.551,.600,.000,.200,26.0,19.8,22.5,0.0,2.7,3.7,26.9,17.7,102,111
Lou Williams,20170131,LAL,1,LAL,120,DEN,116,24.15,7,11,0.636,4,5,0.8,3,3,1.0,1,4,5,7,2,0,1,0,21,1,.852,.818,.455,.273,4.8,14.7,10.5,42.0,4.0,0.0,7.5,23.7,171,113
Jordan Clarkson,20170131,LAL,1,LAL,120,DEN,116,21.48,3,7,0.429,0,1,0.0,0,0,,0,3,3,2,1,0,3,1,6,-15,.429,.429,.143,.000,0.0,12.4,7.1,11.1,2.3,0.0,30.0,20.0,69,119
Ivica Zubac,20170131,LAL,1,LAL,120,DEN,116,21.1,8,9,0.889,0,0,,1,1,1.0,3,3,6,1,0,0,1,4,17,-5,.900,.889,.000,.111,16.6,12.6,14.4,7.9,0.0,0.0,9.6,21.2,166,124
Brandon Ingram,20170131,LAL,1,LAL,120,DEN,116,20.57,2,8,0.25,0,2,0.0,0,0,,0,1,1,1,0,1,0,2,4,-12,.250,.250,.250,.000,0.0,4.3,2.5,5.5,0.0,3.2,0.0,16.7,64,127
Larry Nance,20170131,LAL,1,LAL,120,DEN,116,17.88,1,3,0.33299999999999996,0,0,,0,0,,0,0,0,0,0,2,1,0,2,-19,.333,.333,.000,.000,0.0,0.0,0.0,0.0,0.0,7.5,25.0,9.6,51,127
Thomas Robinson,20170131,LAL,1,LAL,120,DEN,116,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose Calderon,20170131,LAL,1,LAL,120,DEN,116,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcelo Huertas,20170131,LAL,1,LAL,120,DEN,116,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
