Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Tyson Chandler,20161213,PHO,1,PHO,113,NYK,111,41.27,5,8,0.625,0,0,,3,3,1.0,9,14,23,0,1,1,2,3,13,6,.697,.625,.000,.375,24.1,32.1,28.4,0.0,1.2,1.7,17.7,11.7,139,98
P.J. Tucker,20161213,PHO,1,PHO,113,NYK,111,40.42,6,13,0.462,1,5,0.2,0,2,0.0,1,6,7,1,3,1,2,5,13,8,.468,.500,.385,.154,2.7,14.1,8.8,4.4,3.6,1.7,12.6,16.7,93,99
Eric Bledsoe,20161213,PHO,1,PHO,113,NYK,111,39.02,9,21,0.429,1,4,0.25,12,12,1.0,2,4,6,8,2,1,5,2,31,5,.590,.452,.190,.571,5.7,9.7,7.8,42.2,2.5,1.8,16.0,34.1,121,102
Devin Booker,20161213,PHO,1,PHO,113,NYK,111,35.75,3,16,0.188,1,5,0.2,5,5,1.0,0,1,1,0,0,1,1,2,12,7,.330,.219,.313,.313,0.0,2.6,1.4,0.0,0.0,1.9,5.2,22.9,78,109
Marquese Chriss,20161213,PHO,1,PHO,113,NYK,111,31.38,5,12,0.41700000000000004,1,3,0.33299999999999996,3,3,1.0,4,8,12,0,1,1,1,5,14,-1,.526,.458,.250,.250,14.1,24.1,19.5,0.0,1.6,2.2,7.0,19.4,120,99
Jared Dudley,20161213,PHO,1,PHO,113,NYK,111,21.63,2,4,0.5,2,3,0.667,0,0,,0,6,6,1,2,1,3,4,6,1,.750,.750,.750,.000,0.0,26.2,14.1,7.4,4.5,3.2,42.9,13.8,87,92
Brandon Knight,20161213,PHO,1,PHO,113,NYK,111,20.12,4,11,0.364,2,5,0.4,4,6,0.667,0,2,2,3,0,0,2,0,14,-9,.513,.455,.455,.545,0.0,9.4,5.1,28.8,0.0,0.0,12.8,33.1,108,109
Leandro Barbosa,20161213,PHO,1,PHO,113,NYK,111,18.2,3,5,0.6,0,2,0.0,0,0,,0,3,3,0,0,1,1,0,6,-1,.600,.600,.400,.000,0.0,15.6,8.4,0.0,0.0,3.8,16.7,14.0,103,104
Alan Williams,20161213,PHO,1,PHO,113,NYK,111,9.03,0,0,,0,0,,1,2,0.5,0,1,1,0,0,0,0,4,1,-5,.568,,,,0.0,10.5,5.6,0.0,0.0,0.0,0.0,4.1,122,107
Dragan Bender,20161213,PHO,1,PHO,113,NYK,111,8.18,1,3,0.33299999999999996,1,3,0.33299999999999996,0,0,,0,0,0,0,0,0,0,3,3,-1,.500,.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,118,111
Tyler Ulis,20161213,PHO,1,PHO,113,NYK,111,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Jenkins,20161213,PHO,1,PHO,113,NYK,111,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
