Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Robert Covington,20170206,PHI,0,DET,113,PHI,96,29.13,2,10,0.2,2,5,0.4,5,7,0.7140000000000001,1,3,4,1,3,0,1,2,11,-20,.420,.300,.500,.700,3.2,10.1,6.5,5.0,5.1,0.0,7.1,21.0,90,111
Nik Stauskas,20170206,PHI,0,DET,113,PHI,96,27.83,2,7,0.28600000000000003,0,5,0.0,0,0,,0,3,3,3,2,0,3,2,4,-16,.286,.286,.714,.000,0.0,10.6,5.1,15.9,3.6,0.0,30.0,15.6,52,114
Jahlil Okafor,20170206,PHI,0,DET,113,PHI,96,25.77,7,11,0.636,0,0,,2,7,0.28600000000000003,2,2,4,0,1,0,1,2,16,-15,.568,.636,.000,.636,7.2,7.6,7.4,0.0,1.9,0.0,6.6,25.5,106,119
T.J. McConnell,20170206,PHI,0,DET,113,PHI,96,24.98,5,9,0.556,0,1,0.0,0,0,,1,6,7,2,1,0,1,0,10,-26,.556,.556,.111,.000,3.7,23.5,13.3,14.6,2.0,0.0,10.0,17.4,107,111
Ersan Ilyasova,20170206,PHI,0,DET,113,PHI,96,20.23,1,8,0.125,0,5,0.0,1,2,0.5,0,1,1,2,0,0,1,3,3,-15,.169,.125,.625,.250,0.0,4.8,2.3,14.1,0.0,0.0,10.1,21.2,43,124
Dario Saric,20170206,PHI,0,DET,113,PHI,96,27.77,6,14,0.429,1,5,0.2,0,0,,3,3,6,4,0,0,2,3,13,-2,.464,.464,.357,.000,10.0,10.6,10.3,27.0,0.0,0.0,12.5,25.1,97,121
Timothe Luwawu-Cabarrot,20170206,PHI,0,DET,113,PHI,96,21.07,2,4,0.5,0,1,0.0,5,5,1.0,0,5,5,2,0,0,0,2,9,7,.726,.500,.250,1.250,0.0,23.2,11.3,14.5,0.0,0.0,0.0,12.8,161,116
Gerald Henderson,20170206,PHI,0,DET,113,PHI,96,17.97,3,7,0.429,0,2,0.0,2,2,1.0,0,1,1,0,0,0,1,1,8,-5,.508,.429,.286,.286,0.0,5.5,2.6,0.0,0.0,0.0,11.3,21.5,92,124
Sergio Rodriguez,20170206,PHI,0,DET,113,PHI,96,17.8,4,8,0.5,2,4,0.5,0,0,,0,2,2,3,1,0,1,2,10,6,.625,.625,.500,.000,0.0,11.0,5.3,32.1,2.8,0.0,11.1,22.0,117,115
Nerlens Noel,20170206,PHI,0,DET,113,PHI,96,16.02,2,4,0.5,0,0,,1,2,0.5,2,3,5,0,0,0,0,0,5,-1,.512,.500,.000,.500,11.5,18.3,14.8,0.0,0.0,0.0,0.0,13.3,119,118
Richaun Holmes,20170206,PHI,0,DET,113,PHI,96,6.22,1,2,0.5,0,0,,0,0,,2,1,3,1,0,0,1,0,2,-1,.500,.500,.000,.000,29.7,15.8,22.9,27.3,0.0,0.0,33.3,21.0,99,119
Chasson Randle,20170206,PHI,0,DET,113,PHI,96,5.22,1,1,1.0,0,0,,3,3,1.0,0,0,0,1,0,0,1,0,5,3,1.078,1.000,.000,3.000,0.0,0.0,0.0,34.3,0.0,0.0,30.1,27.7,154,126
