Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Kawhi Leonard,20170119,SAS,1,SAS,118,DEN,104,36.05,12,22,0.545,2,5,0.4,8,8,1.0,0,5,5,4,2,1,1,1,34,16,.666,.591,.227,.364,0.0,13.9,7.7,19.0,2.7,2.2,3.8,34.0,132,104
Dejounte Murray,20170119,SAS,1,SAS,118,DEN,104,34.47,7,11,0.636,3,5,0.6,7,7,1.0,0,2,2,2,1,0,1,3,24,23,.852,.773,.455,.636,0.0,5.8,3.2,8.1,1.4,0.0,6.6,20.2,158,111
David Lee,20170119,SAS,1,SAS,118,DEN,104,32.5,5,7,0.7140000000000001,0,0,,0,0,,5,11,16,2,1,1,0,2,10,30,.714,.714,.000,.000,19.4,33.8,27.5,8.1,1.5,2.5,0.0,9.9,165,100
LaMarcus Aldridge,20170119,SAS,1,SAS,118,DEN,104,29.25,4,9,0.444,0,0,,2,2,1.0,1,2,3,6,0,1,1,5,10,8,.506,.444,.000,.222,4.3,6.8,5.7,26.3,0.0,2.7,9.2,17.2,117,111
Danny Green,20170119,SAS,1,SAS,118,DEN,104,22.43,2,5,0.4,1,3,0.33299999999999996,0,0,,0,1,1,4,2,2,2,2,5,3,.500,.500,.600,.000,0.0,4.5,2.5,21.5,4.3,7.1,28.6,14.4,90,100
Manu Ginobili,20170119,SAS,1,SAS,118,DEN,104,20.38,6,11,0.545,1,3,0.33299999999999996,1,1,1.0,0,5,5,4,3,0,0,0,14,16,.612,.591,.273,.091,0.0,24.5,13.7,31.5,7.1,0.0,0.0,25.9,131,93
Dewayne Dedmon,20170119,SAS,1,SAS,118,DEN,104,19.07,3,5,0.6,0,0,,1,1,1.0,0,4,4,1,2,0,0,4,7,-4,.643,.600,.000,.200,0.0,21.0,11.7,6.9,5.1,0.0,0.0,13.2,133,98
Patty Mills,20170119,SAS,1,SAS,118,DEN,104,16.15,1,5,0.2,1,3,0.33299999999999996,0,2,0.0,0,1,1,2,0,0,1,0,3,-12,.255,.300,.600,.400,0.0,6.2,3.5,14.5,0.0,0.0,14.5,19.7,58,114
Davis Bertans,20170119,SAS,1,SAS,118,DEN,104,15.22,1,2,0.5,1,2,0.5,1,2,0.5,0,2,2,2,0,0,0,2,4,-6,.694,.750,1.000,1.000,0.0,13.1,7.3,15.4,0.0,0.0,0.0,8.7,151,111
Jonathon Simmons,20170119,SAS,1,SAS,118,DEN,104,13.9,3,9,0.33299999999999996,0,1,0.0,1,2,0.5,0,4,4,1,1,0,1,0,7,-7,.354,.333,.111,.222,0.0,28.8,16.1,10.3,3.5,0.0,9.2,36.1,69,99
Kyle Anderson,20170119,SAS,1,SAS,118,DEN,104,0.63,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116
