Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Gordon Hayward,20161221,UTA,1,SAC,94,UTA,93,39.57,9,18,0.5,2,5,0.4,8,9,0.889,1,9,10,3,0,0,3,3,28,4,.638,.556,.278,.500,3.0,24.8,14.4,16.5,0.0,0.0,12.0,32.0,118,113
Joe Ingles,20161221,UTA,1,SAC,94,UTA,93,39.3,3,9,0.33299999999999996,2,7,0.28600000000000003,2,2,1.0,1,3,4,5,2,0,2,4,10,-2,.506,.444,.778,.222,3.1,8.3,5.8,20.8,2.8,0.0,16.8,15.3,103,110
Rudy Gobert,20161221,UTA,1,SAC,94,UTA,93,35.18,6,9,0.667,0,0,,5,7,0.7140000000000001,2,12,14,1,1,3,0,4,17,6,.704,.667,.000,.778,6.8,37.2,22.7,5.5,1.6,7.7,0.0,17.4,150,99
Shelvin Mack,20161221,UTA,1,SAC,94,UTA,93,34.08,4,10,0.4,2,5,0.4,3,4,0.75,0,3,3,2,0,0,1,3,13,10,.553,.500,.500,.400,0.0,9.6,5.0,10.3,0.0,0.0,7.8,19.0,108,116
Boris Diaw,20161221,UTA,1,SAC,94,UTA,93,23.58,2,3,0.667,0,0,,0,0,,1,2,3,8,1,1,2,1,4,13,.667,.667,.000,.000,5.1,9.3,7.3,56.3,2.4,3.8,40.0,10.7,126,108
Joe Johnson,20161221,UTA,1,SAC,94,UTA,93,21.88,2,7,0.28600000000000003,2,5,0.4,0,0,,0,1,1,0,0,0,1,1,6,-11,.429,.429,.714,.000,0.0,5.0,2.6,0.0,0.0,0.0,12.5,18.5,73,118
Trey Lyles,20161221,UTA,1,SAC,94,UTA,93,16.3,3,8,0.375,1,4,0.25,0,0,,1,2,3,0,1,1,2,2,7,-11,.438,.438,.500,.000,7.4,13.4,10.5,0.0,3.4,5.6,20.0,31.1,72,103
Derrick Favors,20161221,UTA,1,SAC,94,UTA,93,16.18,2,6,0.33299999999999996,0,0,,0,0,,1,3,4,0,1,1,0,1,4,-3,.333,.333,.000,.000,7.4,20.2,14.1,0.0,3.5,5.6,0.0,18.8,78,101
Raul Neto,20161221,UTA,1,SAC,94,UTA,93,13.92,2,4,0.5,0,1,0.0,0,0,,0,1,1,0,1,0,0,3,4,-11,.500,.500,.250,.000,0.0,7.8,4.1,0.0,4.0,0.0,0.0,14.6,98,107
Jeff Withey,20161221,UTA,1,SAC,94,UTA,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Bolomboy,20161221,UTA,1,SAC,94,UTA,93,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
