Name,Date,Team,Home,W,W_PTS,L,L_PTS,MP,FG,FGA,FG_perc,3P,3PA,3P_perc,FT,FTA,FT_perc,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,TS_perc,eFG_perc,3PAr,FTr,ORB_perc,DRB_perc,TRB_perc,AST_perc,STL_perc,BLK_perc,TOV_perc,USG_perc,ORtg,DRtg
Victor Oladipo,20170115,OKC,0,OKC,122,SAC,118,39.67,7,14,0.5,1,7,0.14300000000000002,8,8,1.0,0,1,1,2,2,1,2,3,23,-7,.656,.536,.500,.571,0.0,3.0,1.4,7.7,2.3,2.2,10.2,18.6,133,117
Russell Westbrook,20170115,OKC,0,OKC,122,SAC,118,35.97,11,21,0.524,4,5,0.8,10,11,0.909,2,9,11,10,4,0,7,1,36,-1,.697,.619,.238,.524,5.7,29.3,16.7,52.7,5.1,0.0,21.3,34.5,127,103
Domantas Sabonis,20170115,OKC,0,OKC,122,SAC,118,27.67,3,8,0.375,0,4,0.0,1,2,0.5,0,3,3,1,0,0,1,5,7,-9,.394,.375,.500,.250,0.0,12.7,5.9,5.0,0.0,0.0,10.1,13.5,85,120
Andre Roberson,20170115,OKC,0,OKC,122,SAC,118,27.22,0,6,0.0,0,2,0.0,1,4,0.25,5,0,5,1,3,1,0,1,1,-3,.064,.000,.333,.667,18.8,0.0,10.0,4.4,5.1,3.1,0.0,10.8,64,112
Steven Adams,20170115,OKC,0,OKC,122,SAC,118,19.6,3,6,0.5,0,0,,0,0,,1,3,4,1,1,0,3,1,6,1,.500,.500,.000,.000,5.2,17.9,11.1,7.5,2.3,0.0,33.3,17.3,76,113
Enes Kanter,20170115,OKC,0,OKC,122,SAC,118,32.4,10,18,0.556,0,1,0.0,9,11,0.818,7,5,12,2,1,1,4,5,29,19,.635,.556,.056,.611,22.1,18.1,20.2,11.8,1.4,2.6,14.9,31.3,125,114
Jerami Grant,20170115,OKC,0,OKC,122,SAC,118,19.02,1,2,0.5,1,1,1.0,0,0,,0,2,2,0,0,1,0,2,3,4,.750,.750,.500,.000,0.0,12.3,5.7,0.0,0.0,4.5,0.0,4.0,163,118
Cameron Payne,20170115,OKC,0,OKC,122,SAC,118,17.57,2,7,0.28600000000000003,0,3,0.0,0,0,,1,1,2,1,2,0,0,4,4,10,.286,.286,.429,.000,5.8,6.7,6.2,7.9,5.2,0.0,0.0,15.1,86,110
Alex Abrines,20170115,OKC,0,OKC,122,SAC,118,17.13,3,5,0.6,3,4,0.75,4,5,0.8,1,2,3,1,1,0,2,4,13,9,.903,.900,.800,1.000,6.0,13.7,9.6,8.9,2.7,0.0,21.7,20.3,144,114
Joffrey Lauvergne,20170115,OKC,0,OKC,122,SAC,118,3.77,0,3,0.0,0,1,0.0,0,0,,0,1,1,1,0,0,0,2,0,-3,.000,.000,.333,.000,0.0,31.1,14.5,31.9,0.0,0.0,0.0,30.1,25,114
Anthony Morrow,20170115,OKC,0,OKC,122,SAC,118,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Collison,20170115,OKC,0,OKC,122,SAC,118,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Singler,20170115,OKC,0,OKC,122,SAC,118,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
